type    ,id          ,properties.mag     ,properties.place                                  ,properties.time ,properties.updated ,properties.tz ,properties.url                                                ,properties.detail                                                                   ,properties.felt ,properties.cdi ,properties.mmi ,properties.alert ,properties.status ,properties.tsunami ,properties.sig ,properties.net ,properties.code ,properties.ids                           ,properties.sources ,properties.types                                                                                   ,properties.nst ,properties.dmin ,properties.rms ,properties.gap ,properties.magType ,properties.type ,properties.title                                          ,geometry.type ,generated     ,url                                                                                                     ,title            ,status ,api    ,count ,geometry.coordinates.longitude ,geometry.coordinates.latitude ,geometry.coordinates.depth ,properties.time.datetime ,properties.updated.datetime ,metadata.generated.datetime
Feature ,us7000j2b9  ,5.9                ,"43 km SSW of Jurm, Afghanistan"                  ,  1672928752522 ,     1673033861701 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j2b9  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j2b9&format=geojson  ,           17.0 ,           5.6 ,         3.855 ,green            ,reviewed          ,                 0 ,           545 ,us             ,7000j2b9        ,",us7000j2b9,usauto7000j2b9,pt23005000," ,",us,usauto,pt,"   ,",dyfi,internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap," ,          75.0 ,  2.371         ,  0.64         ,         28.0  ,mww                ,earthquake      ,"M 5.9 - 43 km SSW of Jurm, Afghanistan"                  ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,70.7018                        ,36.4922                       ,193.786                    ,2023-01-05 14:25:52.522  ,2023-01-06 19:37:41.701     ,2023-01-07 15:00:34
Feature ,ci40153887  ,1.08               ,"16km N of Borrego Springs, CA"                   ,  1672928228800 ,     1672928449052 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153887  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153887&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            18 ,ci             ,40153887        ,",ci40153887,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          37.0 ,  0.1257        ,  0.27         ,         89.0  ,ml                 ,earthquake      ,"M 1.1 - 16km N of Borrego Springs, CA"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-116.3793333                   ,33.4035                       ,2.46                       ,2023-01-05 14:17:08.800  ,2023-01-05 14:20:49.052     ,2023-01-07 15:00:34
Feature ,av91083233  ,-0.29              ,"85 km NNW of Karluk, Alaska"                     ,  1672928166970 ,     1673040520850 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/av91083233  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91083233&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             0 ,av             ,91083233        ,",av91083233,"                           ,",av,"             ,",origin,phase-data,"                                                                              ,           9.0 ,                ,  0.24         ,        151.0  ,ml                 ,earthquake      ,"M -0.3 - 85 km NNW of Karluk, Alaska"                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-154.898166666667              ,58.3028333333333              ,4.15                       ,2023-01-05 14:16:06.970  ,2023-01-06 21:28:40.850     ,2023-01-07 15:00:34
Feature ,us7000j2az  ,4.6                ,"25 km WNW of San Pedro de Atacama, Chile"        ,  1672928068711 ,     1672934037040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j2az  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j2az&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           326 ,us             ,7000j2az        ,",us7000j2az,"                           ,",us,"             ,",origin,phase-data,"                                                                              ,          30.0 ,  0.259         ,  0.65         ,         53.0  ,mb                 ,earthquake      ,"M 4.6 - 25 km WNW of San Pedro de Atacama, Chile"        ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-68.4443                       ,-22.8663                      ,124.7                      ,2023-01-05 14:14:28.711  ,2023-01-05 15:53:57.040     ,2023-01-07 15:00:34
Feature ,ak0238i2dsv ,1.8                ,"7 km WSW of Skwentna, Alaska"                    ,  1672927656956 ,     1672927780550 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238i2dsv ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238i2dsv&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            50 ,ak             ,0238i2dsv       ,",ak0238i2dsv,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.43         ,               ,ml                 ,earthquake      ,"M 1.8 - 7 km WSW of Skwentna, Alaska"                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-151.5287                      ,61.9595                       ,81.0                       ,2023-01-05 14:07:36.956  ,2023-01-05 14:09:40.550     ,2023-01-07 15:00:34
Feature ,av91743196  ,-0.07              ,"84 km NW of Karluk, Alaska"                      ,  1672927650980 ,     1673040710870 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/av91743196  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91743196&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             0 ,av             ,91743196        ,",av91743196,"                           ,",av,"             ,",origin,phase-data,"                                                                              ,           9.0 ,                ,  0.07         ,        183.0  ,ml                 ,earthquake      ,"M -0.1 - 84 km NW of Karluk, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.327166666667              ,58.1648333333333              ,0.05                       ,2023-01-05 14:07:30.980  ,2023-01-06 21:31:50.870     ,2023-01-07 15:00:34
Feature ,nn00854540  ,0.8                ,"27 km SSE of Mina, Nevada"                       ,  1672927482512 ,     1672932748034 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854540  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854540&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            10 ,nn             ,00854540        ,",nn00854540,"                           ,",nn,"             ,",origin,phase-data,"                                                                              ,          12.0 ,  0.037         ,  0.1598       ,        150.85 ,ml                 ,earthquake      ,"M 0.8 - 27 km SSE of Mina, Nevada"                       ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-117.9471                      ,38.1779                       ,5.4                        ,2023-01-05 14:04:42.512  ,2023-01-05 15:32:28.034     ,2023-01-07 15:00:34
Feature ,nc73828996  ,0.93               ,"7km NW of The Geysers, CA"                       ,  1672927104450 ,     1672928171168 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nc73828996  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73828996&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            13 ,nc             ,73828996        ,",nc73828996,"                           ,",nc,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          14.0 ,  0.002335      ,  0.02         ,        125.0  ,md                 ,earthquake      ,"M 0.9 - 7km NW of The Geysers, CA"                       ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-122.809166                    ,38.821167                     ,2.72                       ,2023-01-05 13:58:24.450  ,2023-01-05 14:16:11.168     ,2023-01-07 15:00:34
Feature ,ak0238hpqbj ,1.3                ,"40 km SSE of Cantwell, Alaska"                   ,  1672926513919 ,     1672926632565 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238hpqbj ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238hpqbj&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            26 ,ak             ,0238hpqbj       ,",ak0238hpqbj,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.76         ,               ,ml                 ,earthquake      ,"M 1.3 - 40 km SSE of Cantwell, Alaska"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-148.7017                      ,63.0437                       ,10.5                       ,2023-01-05 13:48:33.919  ,2023-01-05 13:50:32.565     ,2023-01-07 15:00:34
Feature ,ok2023aijh  ,1.59               ,"0 km ESE of Avard, Oklahoma"                     ,  1672926389120 ,     1673016784514 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023aijh  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2023aijh&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            39 ,ok             ,2023aijh        ,",ok2023aijh,"                           ,",ok,"             ,",origin,phase-data,"                                                                              ,          33.0 ,  0.135873337   ,  0.19         ,         56.0  ,ml                 ,earthquake      ,"M 1.6 - 0 km ESE of Avard, Oklahoma"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-98.7815                       ,36.69716667                   ,5.62                       ,2023-01-05 13:46:29.120  ,2023-01-06 14:53:04.514     ,2023-01-07 15:00:34
Feature ,ci40153879  ,0.88               ,"11km NNE of Borrego Springs, CA"                 ,  1672925679220 ,     1672925895294 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153879  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153879&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            12 ,ci             ,40153879        ,",ci40153879,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          12.0 ,  0.1041        ,  0.2          ,        122.0  ,ml                 ,earthquake      ,"M 0.9 - 11km NNE of Borrego Springs, CA"                 ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-116.3436667                   ,33.3523333                    ,8.98                       ,2023-01-05 13:34:39.220  ,2023-01-05 13:38:15.294     ,2023-01-07 15:00:34
Feature ,pr71391128  ,1.97               ,"6 km S of La Parguera, Puerto Rico"              ,  1672925428010 ,     1672928913030 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/pr71391128  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71391128&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            60 ,pr             ,71391128        ,",pr71391128,"                           ,",pr,"             ,",origin,phase-data,"                                                                              ,           4.0 ,  0.05468       ,  0.02         ,        294.0  ,md                 ,earthquake      ,"M 2.0 - 6 km S of La Parguera, Puerto Rico"              ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-67.051                        ,17.9148333333333              ,11.1                       ,2023-01-05 13:30:28.010  ,2023-01-05 14:28:33.030     ,2023-01-07 15:00:34
Feature ,nn00854552  ,0.3                ,"36 km NW of Indian Springs, Nevada"              ,  1672925421885 ,     1672972980085 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854552  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854552&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             1 ,nn             ,00854552        ,",nn00854552,"                           ,",nn,"             ,",origin,phase-data,"                                                                              ,           8.0 ,  0.036         ,  0.1624       ,        260.5  ,ml                 ,earthquake      ,"M 0.3 - 36 km NW of Indian Springs, Nevada"              ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-115.9969                      ,36.7669                       ,4.1                        ,2023-01-05 13:30:21.885  ,2023-01-06 02:43:00.085     ,2023-01-07 15:00:34
Feature ,ak0238hluft ,1.6                ,"87 km NNW of Karluk, Alaska"                     ,  1672925421058 ,     1673049935090 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238hluft ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238hluft&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            39 ,ak             ,0238hluft       ,",av91743176,ak0238hluft,"               ,",av,ak,"          ,",origin,phase-data,"                                                                              ,               ,                ,  0.32         ,               ,ml                 ,earthquake      ,"M 1.6 - 87 km NNW of Karluk, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-154.8979                      ,58.3187                       ,2.1                        ,2023-01-05 13:30:21.058  ,2023-01-07 00:05:35.090     ,2023-01-07 15:00:34
Feature ,nn00854538  ,1.8                ,"6 km E of Coleville, California"                 ,  1672925279891 ,     1672932182604 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854538  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854538&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            50 ,nn             ,00854538        ,",nn00854538,"                           ,",nn,"             ,",origin,phase-data,"                                                                              ,          12.0 ,  0.067         ,  0.1368       ,        106.09 ,ml                 ,earthquake      ,"M 1.8 - 6 km E of Coleville, California"                 ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-119.4377                      ,38.5668                       ,4.0                        ,2023-01-05 13:27:59.891  ,2023-01-05 15:23:02.604     ,2023-01-07 15:00:34
Feature ,hv73296082  ,1.08               ,"7 km SW of Volcano, Hawaii"                      ,  1672925235130 ,     1673053508720 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/hv73296082  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73296082&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            18 ,hv             ,73296082        ,",hv73296082,"                           ,",hv,"             ,",origin,phase-data,"                                                                              ,          15.0 ,                ,  0.07         ,         60.0  ,md                 ,earthquake      ,"M 1.1 - 7 km SW of Volcano, Hawaii"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-155.2785                      ,19.3868333333333              ,1.67                       ,2023-01-05 13:27:15.130  ,2023-01-07 01:05:08.720     ,2023-01-07 15:00:34
Feature ,ci40153871  ,1.14               ,"3km ENE of Imperial Beach, CA"                   ,  1672924943830 ,     1672925152598 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153871  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153871&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            20 ,ci             ,40153871        ,",ci40153871,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          11.0 ,  0.08933       ,  0.08         ,        187.0  ,ml                 ,earthquake      ,"M 1.1 - 3km ENE of Imperial Beach, CA"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-117.0818333                   ,32.5966667                    ,10.46                      ,2023-01-05 13:22:23.830  ,2023-01-05 13:25:52.598     ,2023-01-07 15:00:34
Feature ,nn00854551  ,0.5                ,"31 km S of Hawthorne, Nevada"                    ,  1672924469263 ,     1672972969701 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854551  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854551&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,             4 ,nn             ,00854551        ,",nn00854551,"                           ,",nn,"             ,",origin,phase-data,"                                                                              ,           8.0 ,  0.135         ,  0.0907       ,        312.07 ,ml                 ,earthquake      ,"M 0.5 - 31 km S of Hawthorne, Nevada"                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-118.6761                      ,38.244                        ,7.7                        ,2023-01-05 13:14:29.263  ,2023-01-06 02:42:49.701     ,2023-01-07 15:00:34
Feature ,ak0238hhsdp ,2.0                ,"61 km WNW of Happy Valley, Alaska"               ,  1672924288130 ,     1672924425719 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238hhsdp ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238hhsdp&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            62 ,ak             ,0238hhsdp       ,",ak0238hhsdp,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.41         ,               ,ml                 ,earthquake      ,"M 2.0 - 61 km WNW of Happy Valley, Alaska"               ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-152.7581                      ,60.1455                       ,96.9                       ,2023-01-05 13:11:28.130  ,2023-01-05 13:13:45.719     ,2023-01-07 15:00:34
Feature ,nn00854550  ,0.8                ,"32 km SE of Mina, Nevada"                        ,  1672924109929 ,     1672972965698 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/nn00854550  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00854550&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            10 ,nn             ,00854550        ,",nn00854550,"                           ,",nn,"             ,",origin,phase-data,"                                                                              ,           9.0 ,  0.064         ,  0.1077       ,        160.19 ,ml                 ,earthquake      ,"M 0.8 - 32 km SE of Mina, Nevada"                        ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-117.8836                      ,38.1628                       ,7.1                        ,2023-01-05 13:08:29.929  ,2023-01-06 02:42:45.698     ,2023-01-07 15:00:34
Feature ,pr71391123  ,2.09               ,"4 km SW of Fuig, Puerto Rico"                    ,  1672923977210 ,     1672925537160 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/pr71391123  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71391123&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            67 ,pr             ,71391123        ,",pr71391123,"                           ,",pr,"             ,",origin,phase-data,"                                                                              ,           6.0 ,  0.06924       ,  0.13         ,        193.0  ,md                 ,earthquake      ,"M 2.1 - 4 km SW of Fuig, Puerto Rico"                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-66.9511666666667              ,17.9645                       ,10.93                      ,2023-01-05 13:06:17.210  ,2023-01-05 13:32:17.160     ,2023-01-07 15:00:34
Feature ,us7000j2ap  ,4.9                ,Reykjanes Ridge                                   ,  1672923104725 ,     1672924267040 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/us7000j2ap  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000j2ap&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,           369 ,us             ,7000j2ap        ,",us7000j2ap,"                           ,",us,"             ,",origin,phase-data,"                                                                              ,          57.0 ,  9.155         ,  0.54         ,         84.0  ,mb                 ,earthquake      ,M 4.9 - Reykjanes Ridge                                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-35.1033                       ,53.8825                       ,10.0                       ,2023-01-05 12:51:44.725  ,2023-01-05 13:11:07.040     ,2023-01-07 15:00:34
Feature ,ci40153863  ,1.43               ,"14km NE of Little Lake, CA"                      ,  1672922826200 ,     1672923037486 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ci40153863  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40153863&format=geojson  ,                ,               ,               ,                 ,automatic         ,                 0 ,            31 ,ci             ,40153863        ,",ci40153863,"                           ,",ci,"             ,",nearby-cities,origin,phase-data,scitech-link,"                                                   ,          14.0 ,  0.04082       ,  0.14         ,        112.0  ,ml                 ,earthquake      ,"M 1.4 - 14km NE of Little Lake, CA"                      ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-117.7815                      ,36.0168333                    ,1.67                       ,2023-01-05 12:47:06.200  ,2023-01-05 12:50:37.486     ,2023-01-07 15:00:34
Feature ,ak0238h3wqr ,1.8                ,"82 km NW of Aleneva, Alaska"                     ,  1672922812832 ,     1672922955557 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238h3wqr ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238h3wqr&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            50 ,ak             ,0238h3wqr       ,",ak0238h3wqr,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.35         ,               ,ml                 ,earthquake      ,"M 1.8 - 82 km NW of Aleneva, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-153.7703                      ,58.6498                       ,64.8                       ,2023-01-05 12:46:52.832  ,2023-01-05 12:49:15.557     ,2023-01-07 15:00:34
Feature ,ak0238h3ekn ,1.6                ,"7 km SSE of Houston, Alaska"                     ,  1672922657353 ,     1672922767845 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238h3ekn ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238h3ekn&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            39 ,ak             ,0238h3ekn       ,",ak0238h3ekn,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.38         ,               ,ml                 ,earthquake      ,"M 1.6 - 7 km SSE of Houston, Alaska"                     ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-149.745                       ,61.5765                       ,32.2                       ,2023-01-05 12:44:17.353  ,2023-01-05 12:46:07.845     ,2023-01-07 15:00:34
Feature ,uu60529177  ,1.73               ,"27 km SW of Emery, Utah"                         ,  1672922618020 ,     1672929543160 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/uu60529177  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60529177&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            46 ,uu             ,60529177        ,",uu60529177,"                           ,",uu,"             ,",origin,phase-data,"                                                                              ,          16.0 ,  0.04763       ,  0.17         ,        136.0  ,ml                 ,earthquake      ,"M 1.7 - 27 km SW of Emery, Utah"                         ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-111.4668333                   ,38.7463333                    ,1.8                        ,2023-01-05 12:43:38.020  ,2023-01-05 14:39:03.160     ,2023-01-07 15:00:34
Feature ,ak0238h26qs ,1.7                ,"15 km NNW of Anderson, Alaska"                   ,  1672922329326 ,     1672922461667 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238h26qs ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238h26qs&format=geojson ,                ,               ,               ,                 ,automatic         ,                 0 ,            44 ,ak             ,0238h26qs       ,",ak0238h26qs,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.45         ,               ,ml                 ,earthquake      ,"M 1.7 - 15 km NNW of Anderson, Alaska"                   ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-149.3499                      ,64.46                         ,5.9                        ,2023-01-05 12:38:49.326  ,2023-01-05 12:41:01.667     ,2023-01-07 15:00:34
Feature ,pr71391118  ,2.04               ,"2 km WSW of Indios, Puerto Rico"                 ,  1672922155710 ,     1672924503880 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/pr71391118  ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71391118&format=geojson  ,                ,               ,               ,                 ,reviewed          ,                 0 ,            64 ,pr             ,71391118        ,",pr71391118,"                           ,",pr,"             ,",origin,phase-data,"                                                                              ,           9.0 ,  0.0353        ,  0.24         ,        181.0  ,md                 ,earthquake      ,"M 2.0 - 2 km WSW of Indios, Puerto Rico"                 ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-66.8443333333333              ,17.987                        ,11.89                      ,2023-01-05 12:35:55.710  ,2023-01-05 13:15:03.880     ,2023-01-07 15:00:34
Feature ,ak0238gxvyv ,1.3                ,"27 km WNW of Nikiski, Alaska"                    ,  1672921133003 ,     1672950722670 ,              ,https://earthquake.usgs.gov/earthquakes/eventpage/ak0238gxvyv ,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0238gxvyv&format=geojson ,                ,               ,               ,                 ,reviewed          ,                 0 ,            26 ,ak             ,0238gxvyv       ,",ak0238gxvyv,"                          ,",ak,"             ,",origin,phase-data,"                                                                              ,               ,                ,  0.37         ,               ,ml                 ,earthquake      ,"M 1.3 - 27 km WNW of Nikiski, Alaska"                    ,Point         ,1673103634000 ,https://earthquake.usgs.gov/fdsnws/event/1/query?format=geojson&starttime=2023-01-05&endtime=2023-01-06 ,USGS Earthquakes ,   200 ,1.13.6 ,  271 ,-151.7742                      ,60.7653                       ,82.4                       ,2023-01-05 12:18:53.003  ,2023-01-05 20:32:02.670     ,2023-01-07 15:00:34
